set_id,session_id,exercise_id,set_number,reps,load_kg,rpe,rest_sec
41047,2477,202,4,9,58.31,6.7,129
41048,2477,328,1,12,44.91,6.7,111
41049,2477,328,2,7,35.96,7.8,104
41050,2477,328,3,10,36.89,6.9,91
41051,2478,111,1,6,35.13,9.3,160
41052,2478,111,2,12,30.08,8.4,104
41053,2478,111,3,9,36.89,7.9,132
41054,2478,143,1,10,34.03,8.1,107
41055,2478,143,2,6,35.5,7.2,105
41056,2478,143,3,7,30.73,6.6,121
41057,2478,143,4,10,36.81,7.8,63
41058,2478,143,5,12,33.85,7.9,118
41059,2478,259,1,10,79.89,7.0,160
41060,2478,259,2,8,73.68,6.6,112
41061,2478,259,3,7,85.71,6.6,144
41062,2478,259,4,12,74.08,8.2,147
41063,2478,48,1,8,51.43,9.0,87
41064,2478,48,2,11,48.6,6.4,125
41065,2478,48,3,10,41.33,7.8,206
41066,2478,274,1,8,55.12,7.9,95
41067,2478,274,2,12,51.98,8.1,88
41068,2478,274,3,11,52.28,8.1,163
41069,2479,96,1,11,66.16,6.6,85
41070,2479,96,2,8,50.68,7.9,111
41071,2479,158,1,12,58.14,6.7,60
41072,2479,158,2,10,73.17,7.6,106
41073,2479,158,3,8,57.89,7.5,135
41074,2479,158,4,11,54.74,8.2,164
41075,2479,370,1,10,42.08,7.2,71
41076,2479,370,2,7,53.89,8.1,111
41077,2479,370,3,8,39.78,7.6,186
41078,2479,370,4,9,47.96,7.2,109
41079,2479,370,5,7,42.66,7.5,147
41080,2479,338,1,6,51.06,7.9,92
41081,2479,338,2,9,49.26,6.8,93
41082,2479,338,3,10,47.76,7.8,132
41083,2480,169,1,11,40.51,7.8,165
41084,2480,169,2,11,49.41,6.9,163
41085,2480,169,3,9,40.52,6.8,120
41086,2480,330,1,6,88.56,7.8,95
41087,2480,330,2,12,86.81,8.2,145
41088,2480,330,3,11,70.96,8.8,151
41089,2480,208,1,9,48.27,7.8,128
41090,2480,208,2,12,51.22,7.3,133
41091,2480,194,1,11,52.94,7.2,146
41092,2480,194,2,8,48.18,6.8,127
41093,2480,63,1,9,26.3,6.4,131
41094,2480,63,2,8,22.22,6.4,101
41095,2480,63,3,6,28.56,9.2,95
41096,2480,63,4,9,26.63,8.7,116
41097,2480,216,1,6,36.39,7.3,90
41098,2480,216,2,6,31.74,7.1,120
41099,2480,216,3,6,34.45,8.3,183
41100,2481,330,1,6,48.6,9.2,130
41101,2481,330,2,10,42.1,6.9,62
41102,2481,330,3,12,39.82,6.7,125
41103,2481,163,1,7,76.09,7.9,132
41104,2481,163,2,11,70.34,6.8,141
41105,2481,163,3,7,75.1,8.3,124
41106,2481,163,4,9,61.14,7.8,111
41107,2481,171,1,9,32.77,7.1,71
41108,2481,171,2,6,42.72,7.4,97
41109,2481,171,3,11,37.68,7.1,110
41110,2481,171,4,10,37.72,8.0,115
41111,2481,171,5,6,41.12,7.2,101
41112,2481,171,6,8,38.75,7.6,138
41113,2481,116,1,12,35.89,7.6,113
41114,2481,116,2,7,33.26,6.4,73
41115,2481,116,3,8,33.08,7.1,153
41116,2481,116,4,8,33.49,8.0,112
41117,2481,116,5,10,32.48,8.6,107
41118,2482,112,1,9,79.0,8.8,139
41119,2482,112,2,6,85.04,8.5,180
41120,2482,112,3,12,85.18,7.9,179
41121,2482,112,4,10,83.55,7.1,119
41122,2482,112,5,10,73.1,8.1,111
41123,2482,339,1,12,48.33,7.6,89
41124,2482,339,2,10,66.52,7.9,125
41125,2482,339,3,7,57.73,7.6,142
41126,2482,339,4,6,68.89,7.5,133
41127,2482,203,1,6,46.46,7.2,128
41128,2482,203,2,8,50.34,7.6,118
41129,2482,203,3,9,51.93,7.9,89
41130,2482,382,1,6,73.33,7.2,83
41131,2482,382,2,9,86.13,7.1,150
41132,2482,382,3,6,78.18,8.1,134
41133,2482,382,4,8,92.4,7.5,184
41134,2483,170,1,7,17.42,7.5,113
41135,2483,170,2,7,17.2,7.3,136
41136,2483,170,3,9,15.91,7.5,88
41137,2483,158,1,11,62.4,9.3,157
41138,2483,158,2,12,59.91,8.0,106
41139,2483,380,1,11,65.17,8.1,116
41140,2483,380,2,12,68.49,8.8,70
41141,2483,380,3,12,64.29,7.2,113
41142,2483,396,1,9,59.02,8.2,76
41143,2483,396,2,9,69.26,7.0,106
41144,2483,396,3,9,62.57,7.8,119
41145,2483,396,4,6,65.52,6.9,181
41146,2483,401,1,10,23.29,8.1,119
41147,2483,401,2,7,24.98,8.2,154
41148,2483,401,3,9,23.87,6.6,99
41149,2483,401,4,11,22.87,7.1,155
41150,2483,401,5,11,19.61,8.1,159
41151,2483,186,1,7,63.0,7.5,85
41152,2483,186,2,8,43.91,8.8,163
41153,2483,186,3,12,51.87,8.1,155
41154,2484,393,1,10,63.52,7.6,110
41155,2484,393,2,9,51.94,9.1,129
41156,2484,393,3,9,62.98,9.2,93
41157,2484,393,4,12,57.74,8.2,99
41158,2484,197,1,8,38.6,8.0,122
41159,2484,197,2,7,45.68,7.8,94
41160,2484,197,3,7,43.49,7.0,106
41161,2484,197,4,10,47.93,7.2,134
41162,2484,2,1,7,62.83,9.5,131
41163,2484,2,2,10,66.56,8.0,114
41164,2484,2,3,8,59.55,7.5,117
41165,2484,406,1,9,46.71,8.5,94
41166,2484,406,2,6,49.05,8.1,188
41167,2484,406,3,7,47.07,8.1,198
41168,2484,406,4,9,47.91,7.5,125
41169,2484,406,5,11,52.89,7.5,140
41170,2485,97,1,11,41.76,8.2,136
41171,2485,97,2,6,43.71,8.8,94
41172,2485,97,3,11,39.73,8.2,86
41173,2485,283,1,10,67.53,7.5,71
41174,2485,283,2,7,57.96,7.1,112
41175,2485,402,1,10,18.44,8.8,95
41176,2485,402,2,12,14.76,7.9,89
41177,2485,402,3,11,17.46,8.5,88
41178,2485,150,1,9,78.36,7.5,127
41179,2485,150,2,12,76.92,7.8,64
41180,2485,150,3,8,78.3,8.0,137
41181,2485,150,4,10,70.9,6.9,137
41182,2485,156,1,8,79.32,7.7,137
41183,2485,156,2,6,81.17,8.0,160
41184,2485,156,3,10,77.29,8.3,108
41185,2485,286,1,12,70.16,8.7,149
41186,2485,286,2,11,69.82,6.3,154
41187,2485,286,3,10,72.09,8.0,85
41188,2486,264,1,7,26.98,6.6,103
41189,2486,264,2,12,32.28,6.9,97
41190,2486,264,3,7,33.12,8.5,93
41191,2486,264,4,6,29.86,8.5,76
41192,2486,4,1,12,35.46,7.5,72
41193,2486,4,2,11,35.94,8.2,155
41194,2486,4,3,7,39.36,8.7,116
41195,2486,4,4,10,29.64,9.0,114
41196,2486,240,1,11,71.79,7.7,149
41197,2486,240,2,8,61.89,8.0,100
41198,2486,155,1,11,45.73,8.9,105
41199,2486,155,2,8,43.59,7.0,128
41200,2486,306,1,12,66.81,7.0,106
41201,2486,306,2,9,65.98,8.3,109
41202,2486,306,3,9,49.67,7.7,102
41203,2486,306,4,11,59.48,6.9,93
41204,2487,307,1,6,19.65,8.8,115
41205,2487,307,2,11,21.59,7.8,175
41206,2487,307,3,10,18.66,6.0,96
41207,2487,307,4,6,19.57,7.4,103
41208,2487,2,1,7,54.92,7.6,172
41209,2487,2,2,9,53.76,7.7,95
41210,2487,2,3,10,58.05,8.5,103
41211,2487,2,4,8,56.67,8.7,166
41212,2487,17,1,8,49.78,7.0,128
41213,2487,17,2,10,45.31,6.7,60
41214,2487,17,3,11,42.35,6.8,146
41215,2487,17,4,10,46.16,7.6,160
41216,2487,26,1,11,21.8,6.8,132
41217,2487,26,2,6,21.91,8.6,150
41218,2487,26,3,10,22.46,8.0,90
41219,2487,26,4,7,21.38,7.3,136
41220,2488,13,1,7,36.25,8.0,129
41221,2488,13,2,7,32.33,8.7,101
41222,2488,371,1,8,26.28,7.4,187
41223,2488,371,2,9,24.81,8.1,142
41224,2488,371,3,6,25.67,7.6,91
41225,2488,371,4,11,26.13,7.6,159
41226,2488,361,1,6,90.3,7.3,138
41227,2488,361,2,7,97.64,6.9,124
41228,2488,361,3,10,94.96,9.0,116
41229,2488,361,4,12,94.72,8.1,138
41230,2488,198,1,12,53.93,8.1,121
41231,2488,198,2,9,49.83,8.0,127
41232,2488,198,3,6,51.56,6.7,133
41233,2489,216,1,6,63.39,9.1,156
41234,2489,216,2,7,67.29,8.4,140
41235,2489,216,3,10,67.04,8.0,97
41236,2489,264,1,12,58.76,8.5,112
41237,2489,264,2,9,69.48,8.0,120
41238,2489,264,3,11,73.24,7.7,133
41239,2489,212,1,10,39.48,8.0,88
41240,2489,212,2,8,38.63,7.5,107
41241,2489,128,1,8,48.89,8.7,150
41242,2489,128,2,12,56.54,8.1,158
41243,2489,128,3,8,47.54,9.5,114
41244,2489,128,4,8,54.39,7.9,206
41245,2490,193,1,6,65.41,7.4,80
41246,2490,193,2,9,64.84,7.5,109
41247,2490,193,3,7,60.71,8.5,128
41248,2490,90,1,12,62.1,8.0,105
41249,2490,90,2,12,65.23,8.1,74
41250,2490,228,1,10,25.65,8.6,142
41251,2490,228,2,7,26.25,8.2,100
41252,2490,228,3,11,29.68,6.6,129
41253,2490,131,1,8,57.91,7.9,139
41254,2490,131,2,12,61.55,6.9,60
41255,2490,131,3,11,61.33,8.4,112
41256,2490,202,1,8,60.59,7.2,93
41257,2490,202,2,10,62.08,7.6,71
41258,2490,202,3,6,69.09,7.7,110
41259,2490,202,4,9,73.01,8.6,129
41260,2490,357,1,10,60.79,7.9,183
41261,2490,357,2,7,53.61,8.5,112
41262,2490,357,3,7,56.02,6.7,95
41263,2490,357,4,11,58.95,6.2,86
41264,2491,99,1,9,38.55,8.5,87
41265,2491,99,2,9,34.01,7.7,123
41266,2491,99,3,9,36.86,7.5,109
41267,2491,101,1,8,74.29,8.1,128
41268,2491,101,2,6,71.65,7.8,117
41269,2491,101,3,6,69.07,7.6,82
41270,2491,151,1,7,55.68,6.9,122
41271,2491,151,2,7,53.43,9.7,104
41272,2491,151,3,6,58.97,8.1,125
41273,2491,151,4,11,63.72,7.3,118
41274,2491,330,1,7,40.86,7.9,135
41275,2491,330,2,7,40.92,6.4,124
41276,2491,330,3,9,41.43,7.6,131
41277,2491,280,1,7,40.05,8.8,145
41278,2491,280,2,6,47.2,7.0,135
41279,2491,280,3,9,42.51,7.4,140
41280,2491,280,4,6,43.3,7.8,103
41281,2491,79,1,7,50.36,7.0,132
41282,2491,79,2,12,49.58,7.8,60
41283,2491,79,3,7,52.54,7.4,113
41284,2492,12,1,9,59.23,8.7,112
41285,2492,12,2,7,71.99,7.7,159
41286,2492,12,3,6,66.57,7.6,60
41287,2492,134,1,9,65.0,7.7,121
41288,2492,134,2,8,63.35,7.8,70
41289,2492,134,3,10,64.34,8.0,142
41290,2492,224,1,7,61.35,9.1,95
41291,2492,224,2,8,72.32,8.0,124
41292,2492,214,1,8,19.53,6.3,91
41293,2492,214,2,9,21.81,7.6,88
41294,2492,214,3,9,21.29,7.3,152
41295,2493,345,1,7,82.17,7.8,86
41296,2493,345,2,12,83.68,7.1,160
41297,2493,345,3,12,89.72,7.3,141
41298,2493,75,1,11,41.86,8.5,118
41299,2493,75,2,9,42.45,8.0,89
41300,2493,75,3,12,44.75,6.0,83
41301,2493,75,4,9,48.35,7.3,98
41302,2493,352,1,7,50.93,7.4,93
41303,2493,352,2,8,56.86,8.3,60
41304,2493,352,3,6,58.74,7.7,92
41305,2493,352,4,11,55.86,8.2,138
41306,2493,352,5,8,45.55,8.6,145
41307,2493,352,6,8,59.84,8.3,128
41308,2493,91,1,8,39.84,8.3,182
41309,2493,91,2,7,43.63,8.1,106
41310,2493,91,3,11,39.77,7.4,139
41311,2493,91,4,6,42.37,8.4,139
41312,2493,91,5,10,41.8,7.8,94
41313,2493,271,1,11,31.65,7.6,120
41314,2493,271,2,7,32.13,8.0,143
41315,2493,271,3,11,32.65,7.8,142
41316,2493,271,4,10,32.99,8.0,60
41317,2494,151,1,6,46.64,7.8,166
41318,2494,151,2,8,45.47,7.1,136
41319,2494,151,3,7,48.08,7.7,166
41320,2494,151,4,6,51.36,8.0,140
41321,2494,151,5,9,48.11,6.9,109
41322,2494,291,1,10,74.78,7.7,146
41323,2494,291,2,7,72.08,8.7,132
41324,2494,291,3,7,62.51,7.9,120
41325,2494,291,4,9,76.44,7.9,110
41326,2494,291,5,6,69.56,7.9,169
41327,2494,46,1,7,11.7,8.1,85
41328,2494,46,2,9,11.79,7.3,101
41329,2494,46,3,9,10.87,7.3,60
41330,2494,46,4,12,11.51,7.5,74
41331,2494,46,5,11,10.76,8.1,128
41332,2494,46,6,8,10.62,7.8,125
41333,2494,46,7,8,11.66,7.2,143
41334,2494,261,1,6,36.94,6.9,140
41335,2494,261,2,8,31.51,8.1,83
41336,2494,261,3,12,34.54,7.4,86
41337,2494,250,1,7,53.55,6.9,144
41338,2494,250,2,6,49.73,7.8,77
41339,2494,250,3,10,50.81,8.8,112
41340,2494,250,4,12,52.44,8.0,83
41341,2494,365,1,6,71.85,9.2,123
41342,2494,365,2,11,68.94,7.7,94
41343,2494,365,3,12,66.84,8.0,120
41344,2494,365,4,10,73.74,8.6,100
41345,2494,365,5,11,64.81,6.4,150
41346,2495,53,1,7,66.36,7.9,103
41347,2495,53,2,10,69.86,7.7,114
41348,2495,53,3,10,60.13,7.9,113
41349,2495,228,1,7,21.88,6.9,89
41350,2495,228,2,9,23.81,8.1,102
41351,2495,94,1,8,56.68,7.5,154
41352,2495,94,2,9,49.66,7.6,107
41353,2495,94,3,12,50.95,7.4,140
41354,2495,94,4,6,49.17,7.5,114
41355,2495,205,1,8,63.57,6.8,100
41356,2495,205,2,10,66.09,8.7,61
41357,2495,205,3,6,76.25,8.3,120
41358,2495,205,4,9,64.26,7.1,108
41359,2495,205,5,7,68.73,7.9,166
41360,2496,377,1,6,60.65,7.6,152
41361,2496,377,2,10,62.74,7.3,136
41362,2496,377,3,12,48.89,7.3,131
41363,2496,285,1,10,19.64,7.1,141
41364,2496,285,2,10,20.47,7.0,119
41365,2496,370,1,9,79.9,7.5,82
41366,2496,370,2,12,65.16,8.2,168
41367,2496,370,3,11,62.28,7.6,68
41368,2496,124,1,9,103.67,6.9,60
41369,2496,124,2,9,90.41,7.0,114
41370,2496,124,3,12,89.64,6.9,138
41371,2497,416,1,9,46.73,8.4,78
41372,2497,416,2,10,47.86,7.7,136
41373,2497,416,3,8,56.27,8.4,140
41374,2497,416,4,6,45.63,7.7,146
41375,2497,260,1,7,52.92,7.4,79
41376,2497,260,2,6,56.43,7.3,181
41377,2497,260,3,11,46.03,6.8,113
41378,2497,260,4,6,54.52,7.9,178
41379,2497,260,5,6,60.54,7.5,116
41380,2497,397,1,7,4.44,8.1,111
41381,2497,397,2,9,5.18,7.7,84
41382,2497,397,3,7,5.42,7.3,65
41383,2497,397,4,8,5.73,9.0,110
41384,2497,185,1,9,58.13,7.5,131
41385,2497,185,2,11,59.27,7.4,104
41386,2497,185,3,8,58.53,7.7,114
41387,2497,194,1,11,71.26,6.8,109
41388,2497,194,2,6,72.35,7.2,96
41389,2497,194,3,8,71.06,7.7,83
41390,2498,223,1,7,32.87,7.1,139
41391,2498,223,2,7,38.6,8.0,78
41392,2498,223,3,9,33.27,7.5,161
41393,2498,223,4,8,35.84,8.5,134
41394,2498,268,1,6,66.54,7.7,60
41395,2498,268,2,10,60.79,7.3,114
41396,2498,268,3,12,68.57,7.5,73
41397,2498,268,4,6,69.82,8.3,160
41398,2498,12,1,10,98.99,8.4,70
41399,2498,12,2,12,94.17,7.1,129
41400,2498,228,1,11,69.44,8.3,95
41401,2498,228,2,7,72.19,7.6,81
41402,2498,228,3,8,70.57,7.6,143
41403,2498,228,4,7,71.86,7.6,123
41404,2498,228,5,12,77.32,7.0,139
41405,2498,203,1,12,63.79,8.2,72
41406,2498,203,2,7,62.37,8.5,146
41407,2498,203,3,10,55.34,7.6,80
41408,2498,203,4,11,61.24,8.6,107
41409,2499,111,1,7,19.24,8.9,111
41410,2499,111,2,10,19.86,7.9,105
41411,2499,111,3,9,18.64,7.0,106
41412,2499,111,4,11,21.21,8.5,105
41413,2499,111,5,10,20.09,8.1,109
41414,2499,316,1,10,30.33,7.4,134
41415,2499,316,2,8,24.75,7.2,121
41416,2499,316,3,12,27.3,7.6,96
41417,2499,316,4,11,27.48,8.4,124
41418,2499,130,1,7,79.31,8.0,115
41419,2499,130,2,8,83.17,9.0,100
41420,2499,370,1,7,39.7,7.9,119
41421,2499,370,2,7,40.4,8.5,138
41422,2499,338,1,7,78.01,8.3,91
41423,2499,338,2,7,77.59,7.6,146
41424,2499,338,3,10,67.23,9.1,152
41425,2499,44,1,12,41.96,8.6,136
41426,2499,44,2,9,45.54,7.5,208
41427,2499,44,3,11,47.22,7.1,118
41428,2499,44,4,9,44.48,7.2,102
41429,2500,397,1,12,13.82,8.4,121
41430,2500,397,2,9,12.65,6.7,167
41431,2500,397,3,9,15.35,7.9,87
41432,2500,171,1,9,52.74,8.9,146
41433,2500,171,2,9,48.09,8.2,133
41434,2500,171,3,8,49.22,8.7,111
41435,2500,324,1,11,65.31,8.0,137
41436,2500,324,2,11,60.9,7.4,96
41437,2500,324,3,8,68.76,8.2,117
41438,2500,324,4,9,72.74,6.9,127
41439,2500,407,1,11,34.18,8.2,145
41440,2500,407,2,12,32.56,8.4,122
41441,2500,407,3,8,37.17,7.5,109
41442,2500,407,4,9,29.63,7.4,116
41443,2500,92,1,6,35.82,8.1,129
41444,2500,92,2,12,33.67,7.3,96
41445,2500,92,3,10,39.1,7.4,74
41446,2500,113,1,9,48.56,7.5,141
41447,2500,113,2,8,50.06,8.2,60
41448,2501,125,1,8,72.52,7.8,134
41449,2501,125,2,11,74.14,7.8,113
41450,2501,125,3,11,74.64,8.0,194
41451,2501,26,1,7,39.78,8.5,142
41452,2501,26,2,8,33.11,7.1,112
41453,2501,26,3,11,39.98,8.8,87
41454,2501,136,1,11,55.72,7.9,160
41455,2501,136,2,8,57.91,7.4,102
41456,2501,136,3,11,53.27,7.0,132
41457,2501,136,4,12,64.62,6.2,149
41458,2501,136,5,10,58.32,7.4,147
41459,2501,33,1,6,40.75,7.2,90
41460,2501,33,2,12,32.16,6.5,87
41461,2501,33,3,7,39.86,7.6,92
41462,2501,399,1,12,64.09,7.5,93
41463,2501,399,2,7,52.62,7.9,60
41464,2501,399,3,11,53.27,6.9,99
41465,2501,399,4,9,57.86,7.1,108
41466,2501,181,1,6,112.86,7.9,114
41467,2501,181,2,7,94.08,7.9,89
41468,2501,181,3,8,100.73,8.2,109
41469,2502,218,1,7,25.43,7.0,105
41470,2502,218,2,6,23.87,7.4,121
41471,2502,218,3,12,24.35,7.1,102
41472,2502,105,1,9,55.72,9.1,141
41473,2502,105,2,12,44.14,7.2,118
41474,2502,348,1,11,68.84,6.9,151
41475,2502,348,2,9,73.87,8.1,115
41476,2502,348,3,7,64.24,8.8,109
41477,2502,348,4,9,82.26,6.8,90
41478,2502,348,5,6,67.13,6.7,108
41479,2502,316,1,11,52.72,8.0,132
41480,2502,316,2,8,48.48,7.2,86
41481,2502,316,3,12,55.65,7.9,107
41482,2502,310,1,11,43.7,7.7,157
41483,2502,310,2,11,38.95,9.8,78
41484,2502,310,3,8,45.51,7.1,70
41485,2502,143,1,11,72.21,7.5,173
41486,2502,143,2,11,80.29,6.9,133
41487,2502,143,3,6,70.99,7.1,132
41488,2502,143,4,12,75.66,7.6,131
41489,2503,22,1,8,41.19,7.2,147
41490,2503,22,2,10,44.1,8.2,78
41491,2503,135,1,9,52.51,6.5,86
41492,2503,135,2,10,60.16,9.4,94
41493,2503,135,3,7,50.84,8.4,149
41494,2503,339,1,9,57.59,8.6,145
41495,2503,339,2,12,53.68,8.6,194
41496,2503,339,3,8,64.66,8.4,138
41497,2503,339,4,11,74.34,8.3,157
41498,2503,307,1,12,32.2,8.9,119
41499,2503,307,2,7,35.6,8.0,78
41500,2503,307,3,7,34.06,7.8,135
41501,2503,307,4,8,28.14,8.7,159
41502,2503,307,5,11,32.8,8.1,194
41503,2503,211,1,12,66.18,8.4,130
41504,2503,211,2,8,66.85,8.4,60
41505,2503,211,3,7,62.86,7.3,102
41506,2503,211,4,11,61.59,8.5,157
41507,2504,285,1,12,44.22,7.4,82
41508,2504,285,2,11,40.43,8.3,105
41509,2504,285,3,8,36.83,8.0,157
41510,2504,37,1,9,58.71,6.5,127
41511,2504,37,2,7,54.97,7.3,155
41512,2504,37,3,7,56.04,7.4,102
41513,2504,418,1,10,32.62,7.6,150
41514,2504,418,2,9,34.27,8.5,169
41515,2504,418,3,12,37.64,8.3,130
41516,2504,418,4,7,36.29,7.5,60
41517,2504,39,1,7,35.62,8.0,132
41518,2504,39,2,11,36.77,6.9,60
41519,2504,39,3,8,40.58,8.0,146
41520,2504,39,4,7,45.02,8.1,149
41521,2505,151,1,10,49.63,7.4,156
41522,2505,151,2,9,49.31,7.8,147
41523,2505,151,3,10,55.02,7.2,180
41524,2505,416,1,7,41.72,7.7,136
41525,2505,416,2,7,43.19,7.8,145
41526,2505,416,3,10,48.72,7.1,112
41527,2505,416,4,12,41.49,8.2,197
41528,2505,46,1,6,80.5,6.3,135
41529,2505,46,2,11,74.14,7.7,132
41530,2505,46,3,11,89.85,6.0,122
41531,2505,76,1,9,41.18,7.7,92
41532,2505,76,2,7,44.86,7.9,112
41533,2505,76,3,6,50.0,8.9,105
41534,2505,397,1,12,62.57,7.5,93
41535,2505,397,2,11,70.04,8.0,75
41536,2505,397,3,11,72.42,8.2,135
41537,2505,397,4,11,62.94,6.3,153
41538,2505,278,1,11,86.28,7.5,94
41539,2505,278,2,10,77.71,8.0,102
41540,2505,278,3,6,83.95,6.0,136
41541,2505,278,4,11,82.36,7.7,118
41542,2506,53,1,9,57.87,7.3,173
41543,2506,53,2,8,56.31,7.5,95
41544,2506,53,3,8,61.64,8.2,130
41545,2506,53,4,10,53.14,8.2,129
41546,2506,109,1,11,18.1,7.3,170
41547,2506,109,2,11,16.42,7.9,138
41548,2506,109,3,8,19.82,6.9,146
41549,2506,109,4,12,18.33,7.2,164
41550,2506,33,1,8,45.48,8.3,155
41551,2506,33,2,6,53.49,8.3,104
41552,2506,33,3,8,44.09,7.4,109
41553,2506,58,1,11,51.1,7.7,161
41554,2506,58,2,9,58.29,7.3,119
41555,2506,58,3,10,58.29,7.6,158
41556,2506,58,4,7,41.98,8.2,157
41557,2506,202,1,7,76.33,9.2,76
41558,2506,202,2,11,77.31,8.6,111
41559,2506,202,3,7,83.45,7.9,159
41560,2506,202,4,10,71.91,7.5,127
41561,2506,202,5,11,69.75,6.8,111
41562,2506,34,1,6,42.56,6.0,119
41563,2506,34,2,12,46.63,8.0,131
41564,2507,338,1,10,63.4,7.5,154
41565,2507,338,2,6,65.73,6.8,135
41566,2507,338,3,9,61.23,8.5,147
41567,2507,215,1,12,5.46,7.2,99
41568,2507,215,2,8,5.09,6.9,90
41569,2507,215,3,11,4.96,6.5,109
41570,2507,215,4,8,4.65,7.1,134
41571,2507,215,5,7,4.65,7.1,144
41572,2507,309,1,7,44.74,8.4,96
41573,2507,309,2,12,50.05,8.4,167
41574,2507,309,3,6,52.53,8.0,85
41575,2507,283,1,11,54.76,7.0,115
41576,2507,283,2,8,53.79,7.7,107
41577,2508,340,1,11,19.33,8.0,118
41578,2508,340,2,8,22.52,7.7,106
41579,2508,340,3,12,21.93,7.8,125
41580,2508,340,4,9,22.12,9.3,121
41581,2508,340,5,12,18.94,7.1,162
41582,2508,340,6,10,20.22,8.0,90
41583,2508,18,1,8,45.9,7.9,68
41584,2508,18,2,10,49.5,8.1,132
41585,2508,18,3,12,50.52,7.3,139
41586,2508,416,1,8,66.34,7.4,97
41587,2508,416,2,12,63.13,8.0,142
41588,2508,416,3,12,61.88,7.0,159
41589,2508,416,4,9,64.96,7.5,119
41590,2508,416,5,8,65.4,8.2,166
41591,2508,42,1,6,68.16,7.1,148
41592,2508,42,2,6,66.53,8.5,134
41593,2508,42,3,8,87.52,7.0,99
41594,2508,42,4,8,67.11,9.5,102
41595,2508,127,1,7,72.43,7.5,161
41596,2508,127,2,9,76.13,6.9,89
41597,2508,155,1,8,34.43,7.4,132
41598,2508,155,2,7,31.19,8.2,77
41599,2508,155,3,6,43.49,6.9,138
41600,2509,205,1,9,56.59,7.0,105
41601,2509,205,2,8,52.16,8.4,69
41602,2509,202,1,9,40.34,7.5,116
41603,2509,202,2,8,46.88,8.4,112
41604,2509,202,3,12,45.31,7.9,100
41605,2509,202,4,6,44.75,8.7,160
41606,2509,202,5,6,46.36,9.1,137
41607,2509,172,1,8,39.6,7.9,75
41608,2509,172,2,11,41.1,8.4,72
41609,2509,172,3,11,42.92,8.8,122
41610,2509,172,4,10,42.84,7.5,148
41611,2509,228,1,7,54.71,7.5,134
41612,2509,228,2,11,50.58,7.8,107
41613,2509,228,3,7,55.09,6.7,96
41614,2509,228,4,10,54.89,7.6,142
41615,2509,21,1,8,64.42,7.6,60
41616,2509,21,2,10,58.88,8.7,90
41617,2509,21,3,6,63.73,8.9,156
41618,2509,21,4,10,67.97,8.3,125
41619,2509,49,1,8,38.91,7.3,115
41620,2509,49,2,7,33.16,8.0,143
41621,2509,49,3,10,35.5,7.9,121
41622,2510,101,1,9,35.04,8.7,136
41623,2510,101,2,7,37.43,7.5,118
41624,2510,101,3,9,40.22,8.0,127
41625,2510,101,4,7,37.81,6.8,118
41626,2510,171,1,12,37.32,8.8,109
41627,2510,171,2,7,42.67,7.2,125
41628,2510,171,3,10,33.57,7.4,60
41629,2510,330,1,9,65.78,8.2,129
41630,2510,330,2,6,62.44,8.7,158
41631,2510,330,3,12,67.17,8.0,109
41632,2510,330,4,9,73.95,8.9,100
41633,2510,176,1,12,20.59,8.3,85
41634,2510,176,2,7,18.39,7.8,166
41635,2510,176,3,11,22.67,6.5,177
41636,2510,404,1,8,65.17,7.0,144
41637,2510,404,2,7,66.34,7.2,155
41638,2510,404,3,10,70.65,6.8,144
41639,2510,404,4,12,61.83,8.6,208
41640,2510,165,1,10,16.31,8.1,60
41641,2510,165,2,11,16.7,6.6,116
41642,2510,165,3,10,18.72,7.7,179
41643,2510,165,4,6,14.88,9.1,119
41644,2511,58,1,11,27.53,8.3,124
41645,2511,58,2,7,29.63,6.8,151
41646,2511,58,3,6,29.89,7.9,104
41647,2511,58,4,6,21.7,7.5,151
41648,2511,203,1,7,51.83,6.5,88
41649,2511,203,2,12,57.5,8.4,96
41650,2511,203,3,9,54.03,9.8,94
41651,2511,203,4,7,54.73,8.2,174
41652,2511,203,5,10,47.02,8.2,137
41653,2511,29,1,9,45.42,7.8,122
41654,2511,29,2,11,54.13,7.4,127
41655,2511,29,3,12,46.87,7.3,92
41656,2511,394,1,8,99.08,7.9,114
41657,2511,394,2,12,103.29,6.0,114
41658,2511,394,3,10,90.64,8.4,134
41659,2511,394,4,7,91.99,7.9,105
41660,2511,9,1,9,23.87,7.4,147
41661,2511,9,2,7,28.82,7.3,116
41662,2511,9,3,8,25.32,6.7,137
41663,2511,9,4,11,23.51,9.4,174
41664,2511,9,5,11,27.77,7.7,87
41665,2512,282,1,10,50.97,8.0,162
41666,2512,282,2,11,57.51,7.9,71
41667,2512,171,1,9,58.03,8.7,60
41668,2512,171,2,9,66.8,8.1,166
41669,2512,171,3,8,69.64,7.7,148
41670,2512,51,1,10,45.82,8.1,104
41671,2512,51,2,12,42.83,6.7,145
41672,2512,51,3,12,46.71,7.9,150
41673,2512,169,1,9,58.26,7.6,97
41674,2512,169,2,7,53.6,7.3,160
41675,2512,169,3,7,62.8,7.5,98
41676,2513,94,1,12,49.55,7.2,152
41677,2513,94,2,11,53.82,8.9,113
41678,2513,94,3,9,48.98,7.8,130
41679,2513,94,4,6,49.63,9.4,165
41680,2513,78,1,7,54.59,7.1,65
